,correspondent_male,correspondent_female,tuple,average_male,average_female,female-male
0,0.17231546,0.20075247,"('unsociable', 'sociable')",0.1723155,0.2007525,0.028437
1,1.0792441,0.86133504,"('unfriendly', 'friendly')",1.0792441,0.861335,-0.2179091
2,0.084706336,0.18614686,"('unlikable', 'likable')",0.0847063,0.1861469,0.1014406
3,0.88096374,0.926154,"('repellent', 'pleasant')",0.8809637,0.926154,0.0451903
4,-7.1561313,-7.3088436,"('disliked', 'liked')",-7.1561313,-7.3088436,-0.1527123
5,-0.7522402,-0.901725,"('distant', 'outgoing')",-0.7522402,-0.901725,-0.1494848
6,-0.24530728,-0.48128933,"('distant', 'open')",-0.2453073,-0.4812893,-0.235982
7,1.2364174,1.3048881,"('insensitive', 'sensitive')",1.2364174,1.3048881,0.0684707
8,0.8547934,0.66429913,"('unaffectionate', 'affectionate')",0.8547934,0.6642991,-0.1904943
9,1.2680765,1.2510058,"('unaffectionate', 'caring')",1.2680765,1.2510058,-0.0170707
10,1.3707485,1.4924344,"('unsympathetic', 'sympathetic')",1.3707485,1.4924344,0.1216859
11,1.6498489,1.8357363,"('unhelpful', 'helpful')",1.6498489,1.8357363,0.1858874
12,-1.4677707,-1.4275978,"('unsupportive', 'supportive')",-1.4677707,-1.4275978,0.0401729
13,0.19719818,0.32063562,"('impolite', 'polite')",0.1971982,0.3206356,0.1234374
14,0.11057133,0.15896857,"('antisocial', 'social')",0.1105713,0.1589686,0.0483973
15,0.06458047,-0.016192129,"('boring', 'funny')",0.0645805,-0.0161921,-0.0807726
16,-0.3944357,-0.40077946,"('unpopular', 'popular')",-0.3944357,-0.4007795,-0.0063438
17,-0.42451024,-0.43161738,"('nasty', 'nice')",-0.4245102,-0.4316174,-0.0071072
18,-0.6110953,-0.64744216,"('disagreeable', 'welcoming')",-0.6110953,-0.6474422,-0.0363469
19,-0.99143773,-1.0386564,"('inhospitable', 'hospitable')",-0.9914377,-1.0386564,-0.0472187
20,1.0933328,1.0286713,"('rough', 'thoughtful')",1.0933328,1.0286713,-0.0646615
21,-0.08929923,0.1554134,"('immoral', 'moral')",-0.0892992,0.1554134,0.2447126
22,0.090309456,0.16515371,"('untrustworthy', 'trustworthy')",0.0903095,0.1651537,0.0748442
23,6.049896,6.1808906,"('insincere', 'sincere')",6.0498958,6.1808906,0.1309948
24,1.5586168,1.5149103,"('dishonest', 'honest')",1.5586168,1.5149103,-0.0437065
25,0.33049905,0.2669764,"('egoistic', 'altruistic')",0.3304991,0.2669764,-0.0635227
26,0.914262,0.73675513,"('hardhearted', 'benevolent')",0.914262,0.7367551,-0.1775069
27,1.6372485,1.379158,"('hardhearted', 'softhearted')",1.6372485,1.379158,-0.2580905
28,1.2812634,1.2468238,"('disloyal', 'loyal')",1.2812634,1.2468238,-0.0344396
29,-0.38250244,-0.55550605,"('unfair', 'fair')",-0.3825024,-0.5555061,-0.1730037
30,0.8607352,0.989331,"('intolerant', 'tolerant')",0.8607352,0.989331,0.1285958
31,-1.3214134,-1.5568594,"('evil', 'good')",-1.3214134,-1.5568594,-0.235446
32,1.3673702,1.3277465,"('unkind', 'kind')",1.3673702,1.3277465,-0.0396237
33,-0.73978275,-0.81920266,"('wrong', 'right')",-0.7397828,-0.8192027,-0.0794199
34,4.3402934,4.4996724,"('mean', 'honorable')",4.3402934,4.4996724,0.159379
35,-1.0814929,-1.3524144,"('corrupt', 'incorrupt')",-1.0814929,-1.3524144,-0.2709215
36,-1.0516068,-1.3188838,"('hostile', 'amicable')",-1.0516068,-1.3188838,-0.267277
37,1.0496564,1.0280743,"('fake', 'genuine')",1.0496564,1.0280743,-0.0215821
38,-0.46890578,-0.3483789,"('untruthful', 'truthful')",-0.4689058,-0.3483789,0.1205269
39,0.18258794,0.23499775,"('exploitative', 'cooperative')",0.1825879,0.2349977,0.0524098
40,-1.2682763,-1.529077,"('stingy', 'generous')",-1.2682763,-1.5290771,-0.2608008
41,0.03424893,-0.010428879,"('unforgiving', 'forgiving')",0.0342489,-0.0104289,-0.0446778
42,-1.4858446,-1.4216545,"('unreliable', 'reliable')",-1.4858446,-1.4216545,0.0641901
43,1.2368885,1.413741,"('irresponsible', 'responsible')",1.2368885,1.413741,0.1768525
44,-0.99098885,-0.97411925,"('prejudiced', 'unprejudiced')",-0.9909889,-0.9741192,0.0168697
45,0.6043146,0.56538886,"('incompetent', 'competent')",0.6043146,0.5653889,-0.0389257
46,-0.12554702,-0.009630319,"('uncompetitive', 'competitive')",-0.125547,-0.0096303,0.1159167
47,4.739502,4.9144583,"('stupid', 'smart')",4.739502,4.9144583,0.1749563
48,0.4913454,0.51691765,"('unintelligent', 'intelligent')",0.4913454,0.5169176,0.0255722
49,-0.14156146,0.024825817,"('unable', 'able')",-0.1415615,0.0248258,0.1663873
50,-0.34324777,-0.35245687,"('clumsy', 'skillful')",-0.3432478,-0.3524569,-0.0092091
51,0.36567056,0.45434403,"('uneducated', 'educated')",0.3656706,0.454344,0.0886734
52,-0.81936824,-1.1186763,"('irrational', 'rational')",-0.8193682,-1.1186763,-0.2993081
53,0.072293915,-0.028174285,"('uncreative', 'creative')",0.0722939,-0.0281743,-0.1004682
54,0.7950273,0.84571093,"('incapable', 'capable')",0.7950273,0.8457109,0.0506836
55,1.023721,1.2056826,"('incompetent', 'clever')",1.023721,1.2056826,0.1819616
56,0.69618034,0.8304142,"('impractical', 'practical')",0.6961803,0.8304142,0.1342339
57,-2.23979,-2.2898476,"('unimaginative', 'imaginative')",-2.23979,-2.2898476,-0.0500576
58,0.5660534,0.5072864,"('undiscriminating', 'discriminating')",0.5660534,0.5072864,-0.058767
59,-0.56726533,-0.58962566,"('foolish', 'wise')",-0.5672653,-0.5896257,-0.0223604
60,0.7134141,1.0329853,"('inefficient', 'efficient')",0.7134141,1.0329853,0.3195712
61,0.304376,0.17317438,"('illogical', 'logical')",0.304376,0.1731744,-0.1312016
62,0.74385995,0.97276306,"('incompetent', 'brilliant')",0.7438599,0.9727631,0.2289032
63,0.39316678,0.51098216,"('unperceptive', 'insightful')",0.3931668,0.5109822,0.1178154
