,Dimension,P-Value M vs. F Firm Embedding,P-Value Delta Firm vs. Delta Random Embedding,Mean Firm,Mean Random,Mean Firm vs. Mean Random,Dictionary
0,"('unsociable', 'sociable')",0.0,0.0,-0.9019785530690537,-0.923153808375,0.021175255305946328,Sociability
1,"('unfriendly', 'friendly')",0.0,0.0,0.11689198401534527,0.145927196375,-0.02903521235965474,Sociability
2,"('unlikable', 'likable')",0.0,0.0,-0.8159920035805627,-0.789656550625,-0.02633545295556272,Sociability
3,"('repellent', 'pleasant')",0.0,0.0,0.08355392058823531,0.142688665375,-0.059134744786764684,Sociability
4,"('disliked', 'liked')",0.0,0.15056,0.528187591943734,0.5240873745,0.004100217443734011,Sociability
5,"('distant', 'outgoing')",0.0,0.0,0.21910144488491046,0.17053381162500003,0.048567633259910425,Sociability
6,"('distant', 'open')",0.0,0.19049,0.28493673478260867,0.279300296,0.005636438782608666,Sociability
7,"('insensitive', 'sensitive')",0.0,0.09442,-0.16738583350383632,-0.16131817937499998,-0.006067654128836336,Sociability
8,"('unaffectionate', 'affectionate')",0.0,0.01692,0.19336858785166242,0.18648176825,0.006886819601662403,Sociability
9,"('unaffectionate', 'caring')",0.0,0.00521,0.37619870703324804,0.368300530375,0.007898176658248046,Sociability
10,"('unsympathetic', 'sympathetic')",0.0,0.0,-0.8032029749360614,-0.7666697170000001,-0.036533257936061325,Sociability
11,"('unhelpful', 'helpful')",0.0,0.0,-0.42483027723785166,-0.35846774024999994,-0.06636253698785172,Sociability
12,"('unsupportive', 'supportive')",0.0,0.0,0.49302870485933503,0.399298229125,0.09373047573433502,Sociability
13,"('impolite', 'polite')",0.0,0.0,-0.4400864381074169,-0.31663154250000003,-0.12345489560741685,Sociability
14,"('antisocial', 'social')",0.0,0.0,0.392110302173913,0.368436781625,0.02367352054891303,Sociability
15,"('boring', 'funny')",0.0,0.0,-0.2315040716112532,-0.24666135825,0.015157286638746797,Sociability
16,"('unpopular', 'popular')",0.04894,0.0,0.017322284782608693,0.098332791625,-0.0810105068423913,Sociability
