,best_male,best_female,tuple,buy_male,buy_female,company_male,company_female,inc_male,inc_female,average_male,average_female,male-female
82,-2.1428802,-2.0734546,"('poor', 'rich')",-1.996997,-1.9149302,0.35465497,0.443722,6.4084888,6.576094,0.6558166,0.7578579,-0.1020413
73,2.1116798,1.9517334,"('helpless', 'self-reliant')",1.0998609,1.0518821,0.47444278,0.48637626,-3.047486,-3.2146137,0.1596243,0.0688445,0.0907798
42,1.7374623,1.6375552,"('unreliable', 'reliable')",1.5184449,1.5235857,1.3121125,1.5838138,-2.8767765,-2.697542,0.4228107,0.5118532,-0.0890425
67,1.6884397,1.6388328,"('doubtful', 'determined')",0.9997308,0.8230997,0.42371035,0.5107819,-0.7616764,-0.6500662,0.5875511,0.5806621,0.006889
12,1.5903244,1.3803442,"('unsupportive', 'supportive')",1.0253453,0.86447316,1.223505,1.1955703,-1.5026503,-1.4284569,0.5841311,0.5029827,0.0811484
56,1.5030949,1.4610616,"('impractical', 'practical')",1.4330139,1.4114532,2.2552884,2.5754697,-0.45794597,-0.16674799,1.1833628,1.3203092,-0.1369464
43,1.3655243,1.345435,"('irresponsible', 'responsible')",0.27949688,0.26137847,2.0446053,2.0396318,0.6857401,0.9325851,1.0938417,1.1447576,-0.0509159
62,1.3432281,1.1133007,"('incompetent', 'brilliant')",0.40744016,0.35313475,1.5523295,1.674159,-0.19247487,0.12641755,0.7776307,0.816753,-0.0391223
31,-1.3393123,-1.1580721,"('evil', 'good')",-0.5509422,-0.572555,-2.1701021,-2.3669426,-0.79975814,-1.0870142,-1.2150286,-1.2961459,0.0811173
84,1.3366426,1.2563803,"('inferior', 'superior')",0.71768427,0.5066683,0.500961,0.41863203,0.6986727,0.60492015,0.8134902,0.6966502,0.11684
27,1.3010803,1.2187479,"('hardhearted', 'softhearted')",0.2558939,0.19526146,0.20821474,0.17725569,1.8764157,1.6106964,0.9104012,0.8004904,0.1099108
70,1.284255,1.2502519,"('lethargic', 'energetic')",0.12239826,0.1413376,1.8809453,2.0716639,0.88523185,1.1814839,1.0432076,1.1611843,-0.1179767
33,1.2609311,1.1501102,"('wrong', 'right')",1.3556142,1.2069954,-0.021948516,-0.1348027,-0.5451807,-0.79738146,0.512354,0.3562304,0.1561236
46,1.1930838,0.95665205,"('uncompetitive', 'competitive')",1.1146051,0.91523784,3.2016203,3.1896908,-0.9710269,-0.84049004,1.1345705,1.0552727,0.0792978
3,-1.1717986,-1.357902,"('repellent', 'pleasant')",-0.7851303,-0.9751098,0.6821572,0.69685227,0.21772951,0.31395966,-0.2642605,-0.33055,0.0662895
30,1.1176482,0.90572214,"('intolerant', 'tolerant')",0.18492684,0.07460114,1.6438997,1.6548476,0.94814473,1.2223661,0.9736549,0.9643843,0.0092706
38,1.0941641,0.98606765,"('untruthful', 'truthful')",1.0635631,0.8992872,-0.016180146,-0.09510496,-0.32352737,-0.2223103,0.454505,0.3919849,0.0625201
81,1.0269696,0.75940365,"('submissive', 'aggressive')",0.367137,0.25237972,1.9664202,2.2028003,-1.0439551,-0.74105346,0.5791429,0.6183826,-0.0392397
37,1.0180346,1.141673,"('fake', 'genuine')",0.2630008,0.3192997,-0.3008682,-0.37376598,0.37603483,0.4079288,0.3390505,0.3737839,-0.0347334
15,1.0073582,1.2677549,"('boring', 'funny')",0.4251935,0.53572303,0.0437771,0.119342946,0.16734444,0.18609351,0.4109183,0.5272286,-0.1163103
13,0.98480076,0.8900267,"('impolite', 'polite')",0.6354677,0.5853871,1.8783051,2.0853095,-0.6739417,-0.50260836,0.706158,0.7645288,-0.0583708
76,0.96704096,0.9391169,"('anxious', 'daring')",-0.61418664,-0.45603156,1.4589169,1.5523807,-0.16779989,0.1278913,0.4109928,0.5408393,-0.1298465
74,0.92072296,0.9097444,"('undedicated', 'dedicated')",0.23480734,0.2946284,1.2110283,1.2615901,0.25807834,0.4121891,0.6561592,0.719538,-0.0633788
51,-0.9054905,-1.1837058,"('uneducated', 'educated')",-0.76678675,-0.9837221,1.0844122,1.0812117,0.4184784,0.44464803,-0.0423466,-0.1603921,0.1180455
71,0.8997055,0.8474064,"('diffident', 'self-confident')",2.4079344,2.3856921,0.0016689375,-0.11283253,0.8881406,0.72261226,1.0493624,0.9607196,0.0886428
36,-0.8907959,-0.7859807,"('hostile', 'amicable')",-0.6221949,-0.63057697,-2.936943,-3.2389941,0.7417077,0.22718827,-0.9270566,-1.107091,0.1800344
16,-0.8429846,-0.84155566,"('unpopular', 'popular')",-1.3152815,-1.2674092,-1.3385774,-1.384787,0.40758094,0.22109917,-0.7723156,-0.8181632,0.0458476
65,-0.83527184,-1.1869408,"('insecure', 'secure')",-0.3670075,-0.44735616,1.0366402,1.1344827,-0.23839231,-0.11713131,-0.1010079,-0.1542364,0.0532285
9,0.8141786,0.712903,"('unaffectionate', 'caring')",0.7254151,0.49000764,-0.6270033,-0.8149155,1.6487538,1.6334592,0.640336,0.5053636,0.1349724
11,0.793683,0.6627442,"('unhelpful', 'helpful')",0.29229116,0.16393964,1.5502558,1.8046508,1.59922,2.0174315,1.0588624,1.1621916,-0.1033292
86,-0.7822357,-1.0362027,"('uninfluential', 'influential')",-0.75777686,-0.8843159,0.61788327,0.41929018,0.091952235,0.062242746,-0.2075443,-0.3597464,0.1522021
77,-0.7813142,-1.3245307,"('unmotivated', 'motivated')",0.65639645,0.19847488,0.5950251,0.33321628,-1.587735,-1.6207346,-0.2794069,-0.6033936,0.3239867
53,-0.76568556,-0.8034119,"('uncreative', 'creative')",-0.4938857,-0.5897925,0.018806033,-0.1304312,1.2957501,1.2986501,0.0137462,-0.0562464,0.0699926
20,-0.743617,-0.7204713,"('rough', 'thoughtful')",-0.5165946,-0.46398497,0.1943954,0.11041601,1.2110376,1.1382391,0.0363054,0.0160497,0.0202557
18,-0.7329452,-0.87361956,"('disagreeable', 'welcoming')",-0.43330407,-0.5269097,-0.8926846,-1.0031999,-0.102704845,-0.22045135,-0.5404096,-0.6560451,0.1156355
45,0.68838406,0.7460079,"('incompetent', 'competent')",-0.16813663,0.04729431,1.1395484,1.3355905,-0.4646373,-0.30360782,0.2987897,0.4563212,-0.1575315
5,0.6725,0.9332241,"('distant', 'outgoing')",0.7099936,0.75161636,-1.605406,-1.8528991,-0.10290526,-0.20809051,-0.0814544,-0.0940373,0.0125829
88,-0.6558064,-0.893738,"('low', 'eminent')",-0.87373596,-1.0243249,-0.6073449,-0.6533708,0.28496698,0.30665323,-0.4629801,-0.5661951,0.103215
60,0.6554531,0.23030612,"('inefficient', 'efficient')",1.1416966,1.0227562,2.581338,2.496579,-0.26206714,0.1626953,1.0291051,0.9780842,0.0510209
7,0.6505509,0.41325906,"('insensitive', 'sensitive')",0.048230015,-0.026339043,1.149664,1.1730002,1.1039686,1.1968825,0.7381034,0.6892006,0.0489028
50,0.64895934,0.7186334,"('clumsy', 'skillful')",-0.16549279,-0.030864999,-0.56322086,-0.4443499,0.1631127,0.13786086,0.0208396,0.0953198,-0.0744802
48,-0.6414933,-0.87088954,"('unintelligent', 'intelligent')",-0.8127855,-0.92110217,0.12904987,-0.011792909,0.3558203,0.4495579,-0.2423522,-0.3385567,0.0962045
14,-0.630493,-0.79744434,"('antisocial', 'social')",0.45309025,0.29682723,1.459472,1.5762256,-0.82852596,-0.6843522,0.1133858,0.0978141,0.0155717
32,0.6223255,0.55031794,"('unkind', 'kind')",0.70406425,0.6883991,0.9567813,1.0160772,1.0657127,1.2224069,0.837221,0.8693002,-0.0320792
63,0.6193193,0.5489475,"('unperceptive', 'insightful')",0.48681462,0.39296904,2.2177052,2.1708913,1.0853251,1.153393,1.1022911,1.0665503,0.0357408
80,0.6039165,0.512535,"('dominated', 'dominating')",0.10583198,0.12768742,1.8960081,2.0588946,-1.5787319,-1.4912074,0.2567562,0.3019775,-0.0452213
6,0.603334,0.84885067,"('distant', 'open')",0.81122905,0.83427143,-1.9616783,-2.3295636,0.722189,0.5222025,0.0437685,-0.0310597,0.0748282
17,0.5881063,0.60679954,"('nasty', 'nice')",0.42368618,0.39951086,-0.735282,-0.5498392,-0.65089947,-0.6727729,-0.0935973,-0.0540754,-0.0395219
40,0.5755457,0.34883228,"('stingy', 'generous')",0.18985277,0.041127883,-0.02858443,-0.09318647,-1.523355,-1.6038603,-0.1966352,-0.3267716,0.1301364
78,-0.56132793,-0.594816,"('nonresilient', 'resilient')",-0.5281882,-0.5741422,1.0839288,1.0831724,0.062803954,0.01044175,0.0143042,-0.018836,0.0331402
10,0.54522586,0.30967495,"('unsympathetic', 'sympathetic')",-0.29985192,-0.41170633,1.0649838,1.1731255,-0.4787335,-0.16504003,0.2079061,0.2265135,-0.0186074
44,0.54331005,0.5359602,"('prejudiced', 'unprejudiced')",0.53357244,0.5769783,0.03985503,-0.0009947568,-1.2779768,-1.3260713,-0.0403098,-0.0535319,0.0132221
83,0.513191,0.19697593,"('powerless', 'powerful')",0.8556112,0.6222982,0.10641268,-0.03656399,-1.247664,-1.2672116,0.0568877,-0.1211254,0.1780131
39,0.5021602,0.3893456,"('exploitative', 'cooperative')",0.7488702,0.72470546,1.2601458,1.2914877,0.37401685,0.40705988,0.7212982,0.7031497,0.0181485
49,-0.47621888,-0.3902159,"('unable', 'able')",-0.06539287,-0.048610784,-0.44496948,-0.5247607,-0.22702724,-0.2475263,-0.3034021,-0.3027784,-0.0006237
23,0.44992417,0.30690446,"('insincere', 'sincere')",0.11083418,0.023502273,0.6731224,0.76995593,6.017909,6.360847,1.8129475,1.8653024,-0.0523549
26,-0.4233639,-0.2730716,"('hardhearted', 'benevolent')",0.41712594,0.49432132,0.4513141,0.5883726,1.9797012,1.9431028,0.6061943,0.6881813,-0.081987
64,0.41220802,-0.011463154,"('shy', 'confident')",0.8615148,0.45680255,0.81441957,0.72531927,-6.9873357,-6.966734,-1.2247983,-1.4490188,0.2242205
24,0.3961029,0.3276232,"('dishonest', 'honest')",-0.09138375,-0.18941884,-0.3204015,-0.36153832,0.68255436,0.8561379,0.166718,0.158201,0.008517
29,0.3735689,0.21672294,"('unfair', 'fair')",-0.104256704,-0.20338498,-1.696317,-1.8583851,-0.5360192,-0.73035103,-0.490756,-0.6438496,0.1530936
28,0.3669885,0.20627253,"('disloyal', 'loyal')",0.37463868,0.2136564,-0.1332916,-0.08966743,0.9582548,1.0389409,0.3916476,0.3423006,0.049347
52,-0.36259642,-0.34055537,"('irrational', 'rational')",-0.310987,-0.3935141,-1.8475068,-1.9525676,0.21050476,-0.23980609,-0.5776463,-0.7316108,0.1539645
35,-0.35257402,-0.014504103,"('corrupt', 'incorrupt')",-0.88387126,-0.7886113,-2.5499458,-2.6836925,0.00048376434,-0.379195,-0.9464769,-0.9665007,0.0200238
8,-0.35234556,-0.19168293,"('unaffectionate', 'affectionate')",0.2889716,0.20506528,-1.0978949,-1.2511036,1.2284656,1.041477,0.0167992,-0.0490611,0.0658603
